time,true_distance,true_velocity,true_acceleration,d_linenc,d_kalman,d_error
3.019,3.52285,0.981991,-1,3.5,3.68388,-0.161031
3.02,3.52383,0.980991,-1,3.5,3.68388,-0.160051
3.021,3.52481,0.979991,-1,3.5,3.68388,-0.159071
3.022,3.52579,0.978991,-1,3.5,3.68388,-0.158093
3.023,3.52677,0.977991,-1,3.5,3.68388,-0.157115
3.024,3.52774,0.976991,-1,3.5,3.68388,-0.156139
3.025,3.52872,0.975991,-1,3.5,3.68388,-0.155163
3.026,3.52969,0.974991,-1,3.5,3.68388,-0.154189
3.027,3.53067,0.973991,-1,3.5,3.68388,-0.153215
3.028,3.53164,0.972991,-1,3.5,3.68388,-0.152243
3.029,3.53261,0.971991,-1,3.5,3.68388,-0.151271
3.03,3.53358,0.970991,-1,3.5,3.68388,-0.150301
3.031,3.53455,0.969991,-1,3.5,3.68388,-0.149331
3.032,3.53552,0.968991,-1,3.5,3.68388,-0.148363
3.033,3.53649,0.967991,-1,3.5,3.68388,-0.147395
3.034,3.53745,0.966991,-1,3.5,3.68388,-0.146429
3.035,3.53842,0.965991,-1,3.5,3.68388,-0.145463
3.036,3.53938,0.964991,-1,3.5,3.68388,-0.144499
3.037,3.54035,0.963991,-1,3.5,3.68388,-0.143535
3.038,3.54131,0.962991,-1,3.5,3.68388,-0.142573
3.039,3.54227,0.961991,-1,3.5,3.68388,-0.141611
3.04,3.54323,0.960991,-1,3.5,3.68388,-0.140651
3.041,3.54419,0.959991,-1,3.5,3.68388,-0.139691
3.042,3.54515,0.958991,-1,3.5,3.68388,-0.138733
3.043,3.54611,0.957991,-1,3.5,3.68388,-0.137775
3.044,3.54706,0.956991,-1,3.5,3.68388,-0.136819
3.045,3.54802,0.955991,-1,3.5,3.68388,-0.135863
3.046,3.54897,0.954991,-1,3.5,3.68388,-0.134908
3.047,3.54993,0.953991,-1,3.5,3.68388,-0.133955
3.048,3.55088,0.952991,-1,3.55,3.75436,-0.203478
3.049,3.55183,0.951991,-1,3.55,3.75436,-0.202527
3.05,3.55278,0.950991,-1,3.55,3.75436,-0.201576
3.051,3.55373,0.949991,-1,3.55,3.75436,-0.200627
3.052,3.55468,0.948991,-1,3.55,3.75436,-0.199678
3.053,3.55563,0.947991,-1,3.55,3.75436,-0.198731
3.054,3.55657,0.946991,-1,3.55,3.75436,-0.197784
3.055,3.55752,0.945991,-1,3.55,3.75436,-0.196839
3.056,3.55846,0.944991,-1,3.55,3.75436,-0.195894
3.057,3.55941,0.943991,-1,3.55,3.75436,-0.194951
3.058,3.56035,0.942991,-1,3.55,3.75436,-0.194008
3.059,3.56129,0.941992,-1,3.55,3.75436,-0.193067
3.06,3.56223,0.940992,-1,3.55,3.75436,-0.192126
3.061,3.56317,0.939992,-1,3.55,3.75436,-0.191186
3.062,3.56411,0.938992,-1,3.55,3.75436,-0.190248
3.063,3.56505,0.937992,-1,3.55,3.75436,-0.189311
3.064,3.56598,0.936992,-1,3.55,3.75436,-0.188374
3.065,3.56692,0.935992,-1,3.55,3.75436,-0.187438
3.066,3.56785,0.934992,-1,3.55,3.75436,-0.186504
3.067,3.56879,0.933992,-1,3.55,3.75436,-0.18557
3.068,3.56972,0.932992,-1,3.55,3.75436,-0.184638
3.069,3.57065,0.931992,-1,3.55,3.75436,-0.183707
3.07,3.57158,0.930992,-1,3.55,3.75436,-0.182776
3.071,3.57251,0.929992,-1,3.55,3.75436,-0.181846
3.072,3.57344,0.928992,-1,3.55,3.75436,-0.180918
3.073,3.57437,0.927992,-1,3.55,3.75436,-0.179991
3.074,3.57529,0.926992,-1,3.55,3.75436,-0.179064
3.075,3.57622,0.925992,-1,3.55,3.75436,-0.178138
3.076,3.57714,0.924992,-1,3.55,3.75436,-0.177214
3.077,3.57807,0.923992,-1,3.55,3.75436,-0.17629
3.078,3.57899,0.922992,-1,3.55,3.75436,-0.175368
3.079,3.57991,0.921992,-1,3.55,3.75436,-0.174446
3.08,3.58083,0.920992,-1,3.55,3.75436,-0.173526
3.081,3.58175,0.919992,-1,3.55,3.75436,-0.172606
3.082,3.58267,0.918992,-1,3.55,3.75436,-0.171688
3.083,3.58359,0.917992,-1,3.55,3.75436,-0.17077
3.084,3.5845,0.916992,-1,3.55,3.75436,-0.169854
3.085,3.58542,0.915992,-1,3.55,3.75436,-0.168938
3.086,3.58633,0.914992,-1,3.55,3.75436,-0.168024
3.087,3.58725,0.913992,-1,3.55,3.75436,-0.16711
3.088,3.58816,0.912992,-1,3.55,3.75436,-0.166198
3.089,3.58907,0.911992,-1,3.55,3.75436,-0.165286
3.09,3.58998,0.910992,-1,3.55,3.75436,-0.164376
3.091,3.59089,0.909992,-1,3.55,3.75436,-0.163466
3.092,3.5918,0.908992,-1,3.55,3.75436,-0.162557
3.093,3.59271,0.907992,-1,3.55,3.75436,-0.16165
3.094,3.59361,0.906992,-1,3.55,3.75436,-0.160743
3.095,3.59452,0.905992,-1,3.55,3.75436,-0.159838
3.096,3.59542,0.904992,-1,3.55,3.75436,-0.158933
3.097,3.59633,0.903992,-1,3.55,3.75436,-0.15803
3.098,3.59723,0.902992,-1,3.55,3.75436,-0.157127
3.099,3.59813,0.901992,-1,3.55,3.75436,-0.156226
3.1,3.59903,0.900992,-1,3.55,3.75436,-0.155325
3.101,3.59993,0.899992,-1,3.55,3.75436,-0.154426
3.102,3.60083,0.898992,-1,3.6,3.83308,-0.232255
3.103,3.60173,0.897992,-1,3.6,3.83308,-0.231358
3.104,3.60262,0.896992,-1,3.6,3.83308,-0.230461
3.105,3.60352,0.895992,-1,3.6,3.83308,-0.229566
3.106,3.60441,0.894992,-1,3.6,3.83308,-0.228671
3.107,3.60531,0.893992,-1,3.6,3.83308,-0.227777
3.108,3.6062,0.892992,-1,3.6,3.83308,-0.226885
3.109,3.60709,0.891992,-1,3.6,3.83308,-0.225994
3.11,3.60798,0.890992,-1,3.6,3.83308,-0.225103
3.111,3.60887,0.889992,-1,3.6,3.83308,-0.224214
3.112,3.60976,0.888992,-1,3.6,3.83308,-0.223325
3.113,3.61065,0.887992,-1,3.6,3.83308,-0.222437
3.114,3.61153,0.886992,-1,3.6,3.83308,-0.221551
3.115,3.61242,0.885992,-1,3.6,3.83308,-0.220665
3.116,3.6133,0.884992,-1,3.6,3.83308,-0.219781
3.117,3.61419,0.883992,-1,3.6,3.83308,-0.218897
3.118,3.61507,0.882992,-1,3.6,3.83308,-0.218015
3.119,3.61595,0.881992,-1,3.6,3.83308,-0.217133
3.12,3.61683,0.880992,-1,3.6,3.83308,-0.216253
3.121,3.61771,0.879992,-1,3.6,3.83308,-0.215373
3.122,3.61859,0.878992,-1,3.6,3.83308,-0.214495
3.123,3.61947,0.877992,-1,3.6,3.83308,-0.213617
3.124,3.62034,0.876992,-1,3.6,3.83308,-0.212741
3.125,3.62122,0.875992,-1,3.6,3.83308,-0.211865
3.126,3.62209,0.874992,-1,3.6,3.83308,-0.210991
3.127,3.62297,0.873992,-1,3.6,3.83308,-0.210117
3.128,3.62384,0.872992,-1,3.6,3.83308,-0.209244
3.129,3.62471,0.871992,-1,3.6,3.83308,-0.208373
3.13,3.62558,0.870992,-1,3.6,3.83308,-0.207503
3.131,3.62645,0.869992,-1,3.6,3.83308,-0.206633
3.132,3.62732,0.868992,-1,3.6,3.83308,-0.205765
3.133,3.62819,0.867992,-1,3.6,3.83308,-0.204897
3.134,3.62905,0.866992,-1,3.6,3.83308,-0.204031
3.135,3.62992,0.865992,-1,3.6,3.83308,-0.203165
3.136,3.63078,0.864992,-1,3.6,3.83308,-0.202301
3.137,3.63165,0.863993,-1,3.6,3.83308,-0.201437
3.138,3.63251,0.862993,-1,3.6,3.83308,-0.200574
3.139,3.63337,0.861993,-1,3.6,3.83308,-0.199713
3.14,3.63423,0.860993,-1,3.6,3.83308,-0.198853
3.141,3.63509,0.859993,-1,3.6,3.83308,-0.197993
3.142,3.63595,0.858993,-1,3.6,3.83308,-0.197134
3.143,3.63681,0.857993,-1,3.6,3.83308,-0.196277
3.144,3.63766,0.856993,-1,3.6,3.83308,-0.195421
3.145,3.63852,0.855993,-1,3.6,3.83308,-0.194565
3.146,3.63937,0.854993,-1,3.6,3.83308,-0.193711
3.147,3.64023,0.853993,-1,3.6,3.83308,-0.192857
3.148,3.64108,0.852993,-1,3.6,3.83308,-0.192004
3.149,3.64193,0.851993,-1,3.6,3.83308,-0.191153
3.15,3.64278,0.850993,-1,3.6,3.83308,-0.190302
3.151,3.64363,0.849993,-1,3.6,3.83308,-0.189453
3.152,3.64448,0.848993,-1,3.6,3.83308,-0.188604
3.153,3.64533,0.847993,-1,3.6,3.83308,-0.187757
3.154,3.64617,0.846993,-1,3.6,3.83308,-0.18691
3.155,3.64702,0.845993,-1,3.6,3.83308,-0.186065
3.156,3.64786,0.844993,-1,3.6,3.83308,-0.18522
3.157,3.64871,0.843993,-1,3.6,3.83308,-0.184377
3.158,3.64955,0.842993,-1,3.6,3.83308,-0.183534
3.159,3.65039,0.841993,-1,3.65,3.91111,-0.260719
3.16,3.65123,0.840993,-1,3.65,3.91111,-0.259878
3.161,3.65207,0.839993,-1,3.65,3.91111,-0.259039
3.162,3.65291,0.838993,-1,3.65,3.91111,-0.2582
3.163,3.65375,0.837993,-1,3.65,3.91111,-0.257363
3.164,3.65458,0.836993,-1,3.65,3.91111,-0.256526
3.165,3.65542,0.835993,-1,3.65,3.91111,-0.255691
3.166,3.65625,0.834993,-1,3.65,3.91111,-0.254856
3.167,3.65709,0.833993,-1,3.65,3.91111,-0.254023
3.168,3.65792,0.832993,-1,3.65,3.91111,-0.25319
3.169,3.65875,0.831993,-1,3.65,3.91111,-0.252358
3.17,3.65958,0.830993,-1,3.65,3.91111,-0.251528
3.171,3.66041,0.829993,-1,3.65,3.91111,-0.250699
3.172,3.66124,0.828993,-1,3.65,3.91111,-0.24987
3.173,3.66207,0.827993,-1,3.65,3.91111,-0.249043
3.174,3.66289,0.826993,-1,3.65,3.91111,-0.248216
3.175,3.66372,0.825993,-1,3.65,3.91111,-0.247391
3.176,3.66454,0.824993,-1,3.65,3.91111,-0.246566
3.177,3.66537,0.823993,-1,3.65,3.91111,-0.245743
3.178,3.66619,0.822993,-1,3.65,3.91111,-0.24492
3.179,3.66701,0.821993,-1,3.65,3.91111,-0.244098
3.18,3.66783,0.820993,-1,3.65,3.91111,-0.243278
3.181,3.66865,0.819993,-1,3.65,3.91111,-0.242459
3.182,3.66947,0.818993,-1,3.65,3.91111,-0.24164
3.183,3.67029,0.817993,-1,3.65,3.91111,-0.240823
3.184,3.6711,0.816993,-1,3.65,3.91111,-0.240006
3.185,3.67192,0.815993,-1,3.65,3.91111,-0.23919
3.186,3.67273,0.814993,-1,3.65,3.91111,-0.238376
3.187,3.67355,0.813993,-1,3.65,3.91111,-0.237562
3.188,3.67436,0.812993,-1,3.65,3.91111,-0.23675
3.189,3.67517,0.811993,-1,3.65,3.91111,-0.235938
3.19,3.67598,0.810993,-1,3.65,3.91111,-0.235128
3.191,3.67679,0.809993,-1,3.65,3.91111,-0.234318
3.192,3.6776,0.808993,-1,3.65,3.91111,-0.23351
3.193,3.67841,0.807993,-1,3.65,3.91111,-0.232702
3.194,3.67921,0.806993,-1,3.65,3.91111,-0.231896
3.195,3.68002,0.805993,-1,3.65,3.91111,-0.23109
3.196,3.68082,0.804993,-1,3.65,3.91111,-0.230286
3.197,3.68163,0.803993,-1,3.65,3.91111,-0.229482
3.198,3.68243,0.802993,-1,3.65,3.91111,-0.22868
3.199,3.68323,0.801993,-1,3.65,3.91111,-0.227878
3.2,3.68403,0.800993,-1,3.65,3.91111,-0.227077
3.201,3.68483,0.799993,-1,3.65,3.89781,-0.212978
3.202,3.68563,0.798993,-1,3.65,3.89781,-0.212179
3.203,3.68643,0.797993,-1,3.65,3.89781,-0.211382
3.204,3.68722,0.796993,-1,3.65,3.89781,-0.210585
3.205,3.68802,0.795993,-1,3.65,3.89781,-0.20979
3.206,3.68881,0.794993,-1,3.65,3.89781,-0.208995
3.207,3.68961,0.793993,-1,3.65,3.89781,-0.208202
3.208,3.6904,0.792993,-1,3.65,3.89781,-0.207409
3.209,3.69119,0.791993,-1,3.65,3.89781,-0.206618
3.21,3.69198,0.790993,-1,3.65,3.89781,-0.205827
3.211,3.69277,0.789993,-1,3.65,3.89781,-0.205038
3.212,3.69356,0.788993,-1,3.65,3.89781,-0.204249
3.213,3.69435,0.787993,-1,3.65,3.89781,-0.203462
3.214,3.69513,0.786994,-1,3.65,3.89781,-0.202675
3.215,3.69592,0.785994,-1,3.65,3.89781,-0.20189
3.216,3.69671,0.784994,-1,3.65,3.89781,-0.201105
3.217,3.69749,0.783994,-1,3.65,3.89781,-0.200321
3.218,3.69827,0.782994,-1,3.65,3.89781,-0.199539
3.219,3.69905,0.781994,-1,3.65,3.89781,-0.198757
3.22,3.69983,0.780994,-1,3.65,3.89781,-0.197977
3.221,3.70061,0.779994,-1,3.7,3.90992,-0.209312
3.222,3.70139,0.778994,-1,3.7,3.90992,-0.208534
3.223,3.70217,0.777994,-1,3.7,3.90992,-0.207756
3.224,3.70295,0.776994,-1,3.7,3.90992,-0.20698
3.225,3.70372,0.775994,-1,3.7,3.90992,-0.206204
3.226,3.7045,0.774994,-1,3.7,3.90992,-0.20543
3.227,3.70527,0.773994,-1,3.7,3.90992,-0.204656
3.228,3.70604,0.772994,-1,3.7,3.90992,-0.203884
3.229,3.70681,0.771994,-1,3.7,3.90992,-0.203112
3.23,3.70758,0.770994,-1,3.7,3.90992,-0.202342
3.231,3.70835,0.769994,-1,3.7,3.90992,-0.201572
3.232,3.70912,0.768994,-1,3.7,3.90992,-0.200804
3.233,3.70989,0.767994,-1,3.7,3.90992,-0.200036
3.234,3.71066,0.766994,-1,3.7,3.90992,-0.19927
3.235,3.71142,0.765994,-1,3.7,3.90992,-0.198504
3.236,3.71219,0.764994,-1,3.7,3.90992,-0.197739
3.237,3.71295,0.763994,-1,3.7,3.90992,-0.196976
3.238,3.71371,0.762994,-1,3.7,3.90992,-0.196213
3.239,3.71447,0.761994,-1,3.7,3.90992,-0.195452
3.24,3.71523,0.760994,-1,3.7,3.90992,-0.194691
3.241,3.71599,0.759994,-1,3.7,3.90992,-0.193932
3.242,3.71675,0.758994,-1,3.7,3.90992,-0.193173
3.243,3.71751,0.757994,-1,3.7,3.90992,-0.192416
3.244,3.71827,0.756994,-1,3.7,3.90992,-0.191659
3.245,3.71902,0.755994,-1,3.7,3.90992,-0.190904
3.246,3.71978,0.754994,-1,3.7,3.90992,-0.190149
3.247,3.72053,0.753994,-1,3.7,3.90992,-0.189396
3.248,3.72128,0.752994,-1,3.7,3.90992,-0.188643
3.249,3.72203,0.751994,-1,3.7,3.90992,-0.187892
3.25,3.72278,0.750994,-1,3.7,3.90992,-0.187141
3.251,3.72353,0.749994,-1,3.7,3.90992,-0.186392
3.252,3.72428,0.748994,-1,3.7,3.90992,-0.185643
3.253,3.72503,0.747994,-1,3.7,3.90992,-0.184896
3.254,3.72578,0.746994,-1,3.7,3.90992,-0.184149
3.255,3.72652,0.745994,-1,3.7,3.90992,-0.183404
3.256,3.72727,0.744994,-1,3.7,3.90992,-0.182659
3.257,3.72801,0.743994,-1,3.7,3.90992,-0.181916
3.258,3.72875,0.742994,-1,3.7,3.90992,-0.181173
3.259,3.72949,0.741994,-1,3.7,3.90992,-0.180432
3.26,3.73023,0.740994,-1,3.7,3.90992,-0.179691
3.261,3.73097,0.739994,-1,3.7,3.90992,-0.178952
3.262,3.73171,0.738994,-1,3.7,3.90992,-0.178213
3.263,3.73245,0.737994,-1,3.7,3.90992,-0.177475
3.264,3.73319,0.736994,-1,3.7,3.90992,-0.176739
3.265,3.73392,0.735994,-1,3.7,3.90992,-0.176003
3.266,3.73466,0.734994,-1,3.7,3.90992,-0.175269
3.267,3.73539,0.733994,-1,3.7,3.90992,-0.174535
3.268,3.73612,0.732994,-1,3.7,3.90992,-0.173803
3.269,3.73685,0.731994,-1,3.7,3.90992,-0.173071
3.27,3.73758,0.730994,-1,3.7,3.90992,-0.172341
3.271,3.73831,0.729994,-1,3.7,3.90992,-0.171611
3.272,3.73904,0.728994,-1,3.7,3.90992,-0.170883
3.273,3.73977,0.727994,-1,3.7,3.90992,-0.170155
3.274,3.7405,0.726994,-1,3.7,3.90992,-0.169429
3.275,3.74122,0.725994,-1,3.7,3.90992,-0.168703
3.276,3.74195,0.724994,-1,3.7,3.90992,-0.167979
3.277,3.74267,0.723994,-1,3.7,3.90992,-0.167255
3.278,3.74339,0.722994,-1,3.7,3.90992,-0.166533
3.279,3.74411,0.721994,-1,3.7,3.90992,-0.165811
3.28,3.74483,0.720994,-1,3.7,3.90992,-0.165091
3.281,3.74555,0.719994,-1,3.7,3.90992,-0.164371
3.282,3.74627,0.718994,-1,3.7,3.90992,-0.163653
3.283,3.74699,0.717994,-1,3.7,3.90992,-0.162935
3.284,3.74771,0.716994,-1,3.7,3.90992,-0.162219
3.285,3.74842,0.715994,-1,3.7,3.90992,-0.161503
3.286,3.74914,0.714994,-1,3.7,3.90992,-0.160789
3.287,3.74985,0.713994,-1,3.7,3.90992,-0.160075
3.288,3.75056,0.712994,-1,3.75,4.00266,-0.252095
3.289,3.75127,0.711994,-1,3.75,4.00266,-0.251383
3.29,3.75198,0.710994,-1,3.75,4.00266,-0.250673
3.291,3.75269,0.709994,-1,3.75,4.00266,-0.249963
3.292,3.7534,0.708995,-1,3.75,4.00266,-0.249254
3.293,3.75411,0.707995,-1,3.75,4.00266,-0.248547
3.294,3.75482,0.706995,-1,3.75,4.00266,-0.24784
3.295,3.75552,0.705995,-1,3.75,4.00266,-0.247135
3.296,3.75623,0.704995,-1,3.75,4.00266,-0.24643
3.297,3.75693,0.703995,-1,3.75,4.00266,-0.245727
3.298,3.75763,0.702995,-1,3.75,4.00266,-0.245024
3.299,3.75833,0.701995,-1,3.75,4.00266,-0.244323
3.3,3.75903,0.700995,-1,3.75,4.00266,-0.243622
3.301,3.75973,0.699995,-1,3.75,4.00266,-0.242923
3.302,3.76043,0.698995,-1,3.75,4.00266,-0.242224
3.303,3.76113,0.697995,-1,3.75,4.00266,-0.241527
3.304,3.76183,0.696995,-1,3.75,4.00266,-0.24083
3.305,3.76252,0.695995,-1,3.75,4.00266,-0.240135
3.306,3.76322,0.694995,-1,3.75,4.00266,-0.23944
3.307,3.76391,0.693995,-1,3.75,4.00266,-0.238747
3.308,3.7646,0.692995,-1,3.75,4.00266,-0.238054
3.309,3.76529,0.691995,-1,3.75,4.00266,-0.237363
3.31,3.76598,0.690995,-1,3.75,4.00266,-0.236672
3.311,3.76667,0.689995,-1,3.75,4.00266,-0.235983
3.312,3.76736,0.688995,-1,3.75,4.00266,-0.235294
3.313,3.76805,0.687995,-1,3.75,4.00266,-0.234607
3.314,3.76874,0.686995,-1,3.75,4.00266,-0.23392
3.315,3.76942,0.685995,-1,3.75,4.00266,-0.233235
3.316,3.77011,0.684995,-1,3.75,4.00266,-0.23255
3.317,3.77079,0.683995,-1,3.75,4.00266,-0.231867
3.318,3.77147,0.682995,-1,3.75,4.00266,-0.231184
3.319,3.77215,0.681995,-1,3.75,4.00266,-0.230503
3.32,3.77283,0.680995,-1,3.75,4.00266,-0.229822
3.321,3.77351,0.679995,-1,3.75,4.00266,-0.229143
3.322,3.77419,0.678995,-1,3.75,4.00266,-0.228464
3.323,3.77487,0.677995,-1,3.75,4.00266,-0.227787
3.324,3.77555,0.676995,-1,3.75,4.00266,-0.22711
3.325,3.77622,0.675995,-1,3.75,4.00266,-0.226434
3.326,3.7769,0.674995,-1,3.75,4.00266,-0.22576
3.327,3.77757,0.673995,-1,3.75,4.00266,-0.225086
3.328,3.77824,0.672995,-1,3.75,4.00266,-0.224414
3.329,3.77891,0.671995,-1,3.75,4.00266,-0.223742
3.33,3.77959,0.670995,-1,3.75,4.00266,-0.223072
3.331,3.78025,0.669995,-1,3.75,4.00266,-0.222402
3.332,3.78092,0.668995,-1,3.75,4.00266,-0.221734
3.333,3.78159,0.667995,-1,3.75,4.00266,-0.221066
3.334,3.78226,0.666995,-1,3.75,4.00266,-0.2204
3.335,3.78292,0.665995,-1,3.75,4.00266,-0.219734
3.336,3.78359,0.664995,-1,3.75,4.00266,-0.21907
3.337,3.78425,0.663995,-1,3.75,4.00266,-0.218406
3.338,3.78491,0.662995,-1,3.75,4.00266,-0.217744
3.339,3.78557,0.661995,-1,3.75,4.00266,-0.217082
3.34,3.78624,0.660995,-1,3.75,4.00266,-0.216422
3.341,3.78689,0.659995,-1,3.75,4.00266,-0.215762
3.342,3.78755,0.658995,-1,3.75,4.00266,-0.215104
3.343,3.78821,0.657995,-1,3.75,4.00266,-0.214446
3.344,3.78887,0.656995,-1,3.75,4.00266,-0.213789
3.345,3.78952,0.655995,-1,3.75,4.00266,-0.213134
3.346,3.79018,0.654995,-1,3.75,4.00266,-0.21248
3.347,3.79083,0.653995,-1,3.75,4.00266,-0.211826
3.348,3.79148,0.652995,-1,3.75,4.00266,-0.211174
3.349,3.79214,0.651995,-1,3.75,4.00266,-0.210522
3.35,3.79279,0.650995,-1,3.75,4.00266,-0.209872
3.351,3.79343,0.649995,-1,3.75,4.00266,-0.209222
3.352,3.79408,0.648995,-1,3.75,4.00266,-0.208574
3.353,3.79473,0.647995,-1,3.75,4.00266,-0.207926
3.354,3.79538,0.646995,-1,3.75,4.00266,-0.207279
3.355,3.79602,0.645995,-1,3.75,4.00266,-0.206634
3.356,3.79667,0.644995,-1,3.75,4.00266,-0.205989
3.357,3.79731,0.643995,-1,3.75,4.00266,-0.205346
3.358,3.79795,0.642995,-1,3.75,4.00266,-0.204703
3.359,3.7986,0.641995,-1,3.75,4.00266,-0.204062
3.36,3.79924,0.640995,-1,3.75,4.00266,-0.203421
3.361,3.79988,0.639995,-1,3.75,4.00266,-0.202782
3.362,3.80051,0.638995,-1,3.8,4.09696,-0.296447
3.363,3.80115,0.637995,-1,3.8,4.09696,-0.295809
3.364,3.80179,0.636995,-1,3.8,4.09696,-0.295173
3.365,3.80242,0.635995,-1,3.8,4.09696,-0.294537
3.366,3.80306,0.634995,-1,3.8,4.09696,-0.293903
3.367,3.80369,0.633995,-1,3.8,4.09696,-0.293269
3.368,3.80432,0.632995,-1,3.8,4.09696,-0.292637
3.369,3.80496,0.631995,-1,3.8,4.09696,-0.292005
3.37,3.80559,0.630996,-1,3.8,4.09696,-0.291374
3.371,3.80622,0.629996,-1,3.8,4.09696,-0.290745
3.372,3.80684,0.628996,-1,3.8,4.09696,-0.290117
3.373,3.80747,0.627996,-1,3.8,4.09696,-0.289489
3.374,3.8081,0.626996,-1,3.8,4.09696,-0.288862
3.375,3.80872,0.625996,-1,3.8,4.09696,-0.288237
3.376,3.80935,0.624996,-1,3.8,4.09696,-0.287612
3.377,3.80997,0.623996,-1,3.8,4.09696,-0.286989
3.378,3.81059,0.622996,-1,3.8,4.09696,-0.286366
3.379,3.81122,0.621996,-1,3.8,4.09696,-0.285745
3.38,3.81184,0.620996,-1,3.8,4.09696,-0.285124
3.381,3.81246,0.619996,-1,3.8,4.09696,-0.284505
3.382,3.81307,0.618996,-1,3.8,4.09696,-0.283886
3.383,3.81369,0.617996,-1,3.8,4.09696,-0.283269
3.384,3.81431,0.616996,-1,3.8,4.09696,-0.282652
3.385,3.81492,0.615996,-1,3.8,4.09696,-0.282037
3.386,3.81554,0.614996,-1,3.8,4.09696,-0.281422
3.387,3.81615,0.613996,-1,3.8,4.09696,-0.280809
3.388,3.81676,0.612996,-1,3.8,4.09696,-0.280196
3.389,3.81738,0.611996,-1,3.8,4.09696,-0.279585
3.39,3.81799,0.610996,-1,3.8,4.09696,-0.278974
3.391,3.8186,0.609996,-1,3.8,4.09696,-0.278365
3.392,3.8192,0.608996,-1,3.8,4.09696,-0.277756
3.393,3.81981,0.607996,-1,3.8,4.09696,-0.277149
3.394,3.82042,0.606996,-1,3.8,4.09696,-0.276542
3.395,3.82102,0.605996,-1,3.8,4.09696,-0.275937
3.396,3.82163,0.604996,-1,3.8,4.09696,-0.275332
3.397,3.82223,0.603996,-1,3.8,4.09696,-0.274729
3.398,3.82283,0.602996,-1,3.8,4.09696,-0.274126
3.399,3.82344,0.601996,-1,3.8,4.09696,-0.273525
3.4,3.82404,0.600996,-1,3.8,4.09696,-0.272924
3.401,3.82464,0.599996,-1,3.8,4.08547,-0.260831
3.402,3.82523,0.598996,-1,3.8,4.08547,-0.260232
3.403,3.82583,0.597996,-1,3.8,4.08547,-0.259635
3.404,3.82643,0.596996,-1,3.8,4.08547,-0.259038
3.405,3.82702,0.595996,-1,3.8,4.08547,-0.258443
3.406,3.82762,0.594996,-1,3.8,4.08547,-0.257848
3.407,3.82821,0.593996,-1,3.8,4.08547,-0.257255
3.408,3.8288,0.592996,-1,3.8,4.08547,-0.256662
3.409,3.8294,0.591996,-1,3.8,4.08547,-0.256071
3.41,3.82999,0.590996,-1,3.8,4.08547,-0.25548
3.411,3.83058,0.589996,-1,3.8,4.08547,-0.25489
3.412,3.83116,0.588996,-1,3.8,4.08547,-0.254302
3.413,3.83175,0.587996,-1,3.8,4.08547,-0.253715
3.414,3.83234,0.586996,-1,3.8,4.08547,-0.253128
3.415,3.83292,0.585996,-1,3.8,4.08547,-0.252542
3.416,3.83351,0.584996,-1,3.8,4.08547,-0.251958
3.417,3.83409,0.583996,-1,3.8,4.08547,-0.251374
3.418,3.83467,0.582996,-1,3.8,4.08547,-0.250792
3.419,3.83526,0.581996,-1,3.8,4.08547,-0.250211
3.42,3.83584,0.580996,-1,3.8,4.08547,-0.24963
3.421,3.83642,0.579996,-1,3.8,4.08547,-0.24905
3.422,3.83699,0.578996,-1,3.8,4.08547,-0.248472
3.423,3.83757,0.577996,-1,3.8,4.08547,-0.247895
3.424,3.83815,0.576996,-1,3.8,4.08547,-0.247318
3.425,3.83872,0.575996,-1,3.8,4.08547,-0.246742
3.426,3.8393,0.574996,-1,3.8,4.08547,-0.246168
3.427,3.83987,0.573996,-1,3.8,4.08547,-0.245594
3.428,3.84045,0.572996,-1,3.8,4.08547,-0.245022
3.429,3.84102,0.571996,-1,3.8,4.08547,-0.24445
3.43,3.84159,0.570996,-1,3.8,4.08547,-0.24388
3.431,3.84216,0.569996,-1,3.8,4.08547,-0.24331
3.432,3.84273,0.568996,-1,3.8,4.08547,-0.242742
3.433,3.84329,0.567996,-1,3.8,4.08547,-0.242174
3.434,3.84386,0.566996,-1,3.8,4.08547,-0.241608
3.435,3.84442,0.565996,-1,3.8,4.08547,-0.241042
3.436,3.84499,0.564996,-1,3.8,4.08547,-0.240478
3.437,3.84555,0.563996,-1,3.8,4.08547,-0.239914
3.438,3.84612,0.562996,-1,3.8,4.08547,-0.239352
3.439,3.84668,0.561996,-1,3.8,4.08547,-0.23879
3.44,3.84724,0.560996,-1,3.8,4.08547,-0.23823
3.441,3.8478,0.559996,-1,3.8,4.08547,-0.23767
3.442,3.84836,0.558996,-1,3.8,4.08547,-0.237111
3.443,3.84891,0.557996,-1,3.8,4.08547,-0.236554
3.444,3.84947,0.556996,-1,3.8,4.08547,-0.235997
3.445,3.85002,0.555996,-1,3.85,4.12505,-0.275022
3.446,3.85058,0.554996,-1,3.85,4.12505,-0.274467
3.447,3.85113,0.553997,-1,3.85,4.12505,-0.273914
3.448,3.85169,0.552997,-1,3.85,4.12505,-0.273361
3.449,3.85224,0.551997,-1,3.85,4.12505,-0.27281
3.45,3.85279,0.550997,-1,3.85,4.12505,-0.272259
3.451,3.85334,0.549997,-1,3.85,4.12505,-0.27171
3.452,3.85389,0.548997,-1,3.85,4.12505,-0.271161
3.453,3.85443,0.547997,-1,3.85,4.12505,-0.270614
3.454,3.85498,0.546997,-1,3.85,4.12505,-0.270067
